id,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
779683,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,2,0,779683,2020-03-15T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779684,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,2,0,779684,2020-03-16T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779685,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,7,0,779685,2020-03-17T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779686,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,2,0,779686,2020-03-18T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779687,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,3,0,779687,2020-03-19T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779688,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,4,0,779688,2020-03-20T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779689,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,2,0,779689,2020-03-21T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779690,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,6,0,779690,2020-03-22T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779691,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,779691,2020-03-23T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779692,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,4,0,779692,2020-03-24T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779693,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,6,0,779693,2020-03-25T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779694,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,4,0,779694,2020-03-27T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779695,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,2,0,779695,2020-03-28T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779696,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,779696,2020-03-29T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779697,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,779697,2020-03-30T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779698,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,5,0,779698,2020-03-31T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779699,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,779699,2020-04-01T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779700,5,Nordrhein-Westfalen,SK Bonn,A15-A34,M,1,0,779700,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779701,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,779701,2020-03-11T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779702,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,779702,2020-03-12T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779703,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,2,0,779703,2020-03-16T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779704,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,4,0,779704,2020-03-17T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779705,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,779705,2020-03-18T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779706,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,2,0,779706,2020-03-19T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779707,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,5,0,779707,2020-03-20T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779708,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,4,0,779708,2020-03-21T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779709,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,2,0,779709,2020-03-22T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779710,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,8,0,779710,2020-03-24T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779711,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,779711,2020-03-25T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779712,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,779712,2020-03-26T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779713,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,2,0,779713,2020-03-27T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779714,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,4,0,779714,2020-03-28T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779715,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,2,0,779715,2020-03-29T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779716,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,3,0,779716,2020-03-31T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779717,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,5,0,779717,2020-04-01T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779718,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,4,0,779718,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779719,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,1,0,779719,2020-04-03T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779720,5,Nordrhein-Westfalen,SK Bonn,A15-A34,W,4,0,779720,2020-04-03T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",1,-9
779721,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,779721,2020-03-06T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779722,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,779722,2020-03-09T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779723,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779723,2020-03-10T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779724,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,779724,2020-03-11T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779725,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,779725,2020-03-12T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779726,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,779726,2020-03-14T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779727,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,779727,2020-03-15T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779728,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,779728,2020-03-16T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779729,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,9,0,779729,2020-03-17T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779730,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779730,2020-03-18T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779731,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779731,2020-03-19T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779732,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,9,0,779732,2020-03-20T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779733,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779733,2020-03-21T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779734,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,2,0,779734,2020-03-22T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779735,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,6,0,779735,2020-03-23T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779736,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779736,2020-03-24T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779737,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,10,0,779737,2020-03-25T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779738,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,4,0,779738,2020-03-26T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779739,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,4,0,779739,2020-03-27T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779740,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,5,0,779740,2020-03-28T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779741,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,1,0,779741,2020-03-29T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779742,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,4,0,779742,2020-03-31T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779743,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779743,2020-04-01T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779744,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779744,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779745,5,Nordrhein-Westfalen,SK Bonn,A35-A59,M,3,0,779745,2020-04-03T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",1,-9
779746,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,779746,2020-03-07T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779747,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,779747,2020-03-09T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779748,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,2,0,779748,2020-03-10T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779749,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,779749,2020-03-11T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779750,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,2,0,779750,2020-03-16T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779751,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,4,0,779751,2020-03-17T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779752,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,779752,2020-03-19T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779753,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,8,0,779753,2020-03-20T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779754,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,3,0,779754,2020-03-21T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779755,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,2,0,779755,2020-03-22T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779756,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,3,0,779756,2020-03-23T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779757,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,4,0,779757,2020-03-24T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779758,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,8,0,779758,2020-03-25T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779759,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,779759,2020-03-27T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779760,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,5,0,779760,2020-03-28T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779761,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,4,0,779761,2020-03-29T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779762,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,1,0,779762,2020-03-30T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779763,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,8,0,779763,2020-03-31T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779764,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,5,0,779764,2020-04-01T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779765,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,4,0,779765,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779766,5,Nordrhein-Westfalen,SK Bonn,A35-A59,W,3,0,779766,2020-04-03T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",1,-9
779767,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,2,0,779767,2020-03-12T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779768,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,4,0,779768,2020-03-17T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779769,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,2,0,779769,2020-03-20T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779770,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779770,2020-03-21T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779771,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779771,2020-03-22T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779772,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779772,2020-03-23T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779773,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,5,0,779773,2020-03-24T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779774,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779774,2020-03-25T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779775,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779775,2020-03-26T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779776,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,4,0,779776,2020-03-27T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779777,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779777,2020-03-28T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779778,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779778,2020-03-30T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779779,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,1,0,779779,2020-03-31T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779780,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,3,0,779780,2020-04-01T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779781,5,Nordrhein-Westfalen,SK Bonn,A60-A79,M,5,0,779781,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779782,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,2,0,779782,2020-03-16T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779783,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,3,0,779783,2020-03-17T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779784,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,1,0,779784,2020-03-18T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779785,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,2,0,779785,2020-03-19T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779786,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,3,0,779786,2020-03-20T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779787,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,5,0,779787,2020-03-22T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779788,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,3,0,779788,2020-03-25T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779789,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,1,0,779789,2020-03-30T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779790,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,2,0,779790,2020-04-01T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779791,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,3,0,779791,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779792,5,Nordrhein-Westfalen,SK Bonn,A60-A79,W,2,0,779792,2020-04-03T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779793,5,Nordrhein-Westfalen,SK Bonn,A80+,M,1,1,779793,2020-03-17T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,0
779794,5,Nordrhein-Westfalen,SK Bonn,A80+,M,1,0,779794,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779795,5,Nordrhein-Westfalen,SK Bonn,A80+,M,1,1,779795,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,0
779796,5,Nordrhein-Westfalen,SK Bonn,A80+,W,1,0,779796,2020-03-21T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779797,5,Nordrhein-Westfalen,SK Bonn,A80+,W,1,1,779797,2020-03-22T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,0
779798,5,Nordrhein-Westfalen,SK Bonn,A80+,W,1,0,779798,2020-03-24T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779799,5,Nordrhein-Westfalen,SK Bonn,A80+,W,1,0,779799,2020-03-25T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779800,5,Nordrhein-Westfalen,SK Bonn,A80+,W,1,0,779800,2020-03-26T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779801,5,Nordrhein-Westfalen,SK Bonn,A80+,W,2,0,779801,2020-04-01T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779802,5,Nordrhein-Westfalen,SK Bonn,A80+,W,9,0,779802,2020-04-02T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779803,5,Nordrhein-Westfalen,SK Bonn,A80+,W,1,0,779803,2020-04-03T00:00:00Z,05314,"05.04.2020, 00:00 Uhr",0,-9
779804,5,Nordrhein-Westfalen,SK Köln,A00-A04,M,1,0,779804,2020-03-14T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779805,5,Nordrhein-Westfalen,SK Köln,A00-A04,M,1,0,779805,2020-03-16T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779806,5,Nordrhein-Westfalen,SK Köln,A00-A04,M,1,0,779806,2020-03-21T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779807,5,Nordrhein-Westfalen,SK Köln,A00-A04,M,1,0,779807,2020-04-02T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779808,5,Nordrhein-Westfalen,SK Köln,A00-A04,W,1,0,779808,2020-03-24T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779809,5,Nordrhein-Westfalen,SK Köln,A00-A04,W,1,0,779809,2020-03-30T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779810,5,Nordrhein-Westfalen,SK Köln,A00-A04,W,1,0,779810,2020-04-01T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779811,5,Nordrhein-Westfalen,SK Köln,A00-A04,W,1,0,779811,2020-04-02T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779812,5,Nordrhein-Westfalen,SK Köln,A05-A14,M,1,0,779812,2020-03-15T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779813,5,Nordrhein-Westfalen,SK Köln,A05-A14,M,2,0,779813,2020-03-17T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779814,5,Nordrhein-Westfalen,SK Köln,A05-A14,M,2,0,779814,2020-03-19T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779815,5,Nordrhein-Westfalen,SK Köln,A05-A14,M,1,0,779815,2020-03-25T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779816,5,Nordrhein-Westfalen,SK Köln,A05-A14,M,1,0,779816,2020-03-30T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779817,5,Nordrhein-Westfalen,SK Köln,A05-A14,M,1,0,779817,2020-04-01T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779818,5,Nordrhein-Westfalen,SK Köln,A05-A14,W,1,0,779818,2020-03-14T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779819,5,Nordrhein-Westfalen,SK Köln,A05-A14,W,1,0,779819,2020-03-17T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779820,5,Nordrhein-Westfalen,SK Köln,A05-A14,W,1,0,779820,2020-03-21T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779821,5,Nordrhein-Westfalen,SK Köln,A05-A14,W,1,0,779821,2020-03-24T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779822,5,Nordrhein-Westfalen,SK Köln,A05-A14,W,1,0,779822,2020-03-28T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779823,5,Nordrhein-Westfalen,SK Köln,A05-A14,W,1,0,779823,2020-04-01T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779824,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,2,0,779824,2020-02-29T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779825,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,1,0,779825,2020-03-05T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779826,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,1,0,779826,2020-03-06T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779827,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,1,0,779827,2020-03-07T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779828,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,1,0,779828,2020-03-09T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779829,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,2,0,779829,2020-03-10T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779830,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,1,0,779830,2020-03-11T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779831,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,7,0,779831,2020-03-12T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779832,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,3,0,779832,2020-03-13T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779833,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,13,0,779833,2020-03-14T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779834,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,6,0,779834,2020-03-15T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779835,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,7,0,779835,2020-03-16T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779836,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,12,0,779836,2020-03-17T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779837,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,16,0,779837,2020-03-18T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779838,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,17,0,779838,2020-03-19T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779839,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,19,0,779839,2020-03-20T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779840,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,11,0,779840,2020-03-21T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779841,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,10,0,779841,2020-03-22T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779842,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,8,0,779842,2020-03-23T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779843,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,17,0,779843,2020-03-24T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779844,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,12,0,779844,2020-03-25T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779845,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,11,0,779845,2020-03-26T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779846,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,7,0,779846,2020-03-27T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779847,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,10,0,779847,2020-03-28T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779848,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,10,0,779848,2020-03-29T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779849,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,5,0,779849,2020-03-30T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779850,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,12,0,779850,2020-03-31T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779851,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,15,0,779851,2020-04-01T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779852,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,2,0,779852,2020-04-01T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",1,-9
779853,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,7,0,779853,2020-04-02T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",0,-9
779854,5,Nordrhein-Westfalen,SK Köln,A15-A34,M,2,0,779854,2020-04-02T00:00:00Z,05315,"05.04.2020, 00:00 Uhr",1,-9
